CFGMEM_ID,HIDDEN,NAME,COMPATIBLE_DEVICES,MEM_DEVICE,MEM_TYPE,MEM_DENSITY,DATA_WIDTH,COMPATIBLE_RS_PINS,MEM_MANUFACTURER,MEM_INTERFACE_FILE,NUM_CFG_FILES,MEM_DEVICE_ALIAS,MEM_FAMILY
757,0,mx66l2g45g-qspi-x8-dual_parallel,#NAME?,mx66l2g45g,qspi,2048,x8-dual_parallel,,Macronix,,1,,mx66l
758,0,mx66l2g45g-qspi-x2-single,#NAME?,mx66l2g45g,qspi,2048,x2-single,,Macronix,,1,,mx66l
759,0,mx66l2g45g-qspi-x2-dual_stacked,#NAME?,mx66l2g45g,qspi,2048,x2-dual_stacked,,Macronix,,1,,mx66l
760,0,mx66l2g45g-qspi-x1-single,#NAME?,mx66l2g45g,qspi,2048,x1-single,,Macronix,,1,,mx66l
761,0,mx66l2g45g-qspi-x1-dual_stacked,#NAME?,mx66l2g45g,qspi,2048,x1-dual_stacked,,Macronix,,1,,mx66l
762,0,mx25u51245g-qspi-x4-single,#NAME?,mx25u51245g,qspi,512,x4-single,,Macronix,,1,,mx25u
763,0,mx25u51245g-qspi-x4-dual_stacked,#NAME?,mx25u51245g,qspi,512,x4-dual_stacked,,Macronix,,1,,mx25u
764,0,mx25u51245g-qspi-x8-dual_parallel,#NAME?,mx25u51245g,qspi,512,x8-dual_parallel,,Macronix,,1,,mx25u
765,0,mx25u51245g-qspi-x2-single,#NAME?,mx25u51245g,qspi,512,x2-single,,Macronix,,1,,mx25u
766,0,mx25u51245g-qspi-x2-dual_stacked,#NAME?,mx25u51245g,qspi,512,x2-dual_stacked,,Macronix,,1,,mx25u
767,0,mx25u51245g-qspi-x1-single,#NAME?,mx25u51245g,qspi,512,x1-single,,Macronix,,1,,mx25u
768,0,mx25u51245g-qspi-x1-dual_stacked,#NAME?,mx25u51245g,qspi,512,x1-dual_stacked,,Macronix,,1,,mx25u
769,0,mx25l51245g-qspi-x4-single,#NAME?,mx25l51245g,qspi,512,x4-single,,Macronix,,1,,mx25l
770,0,mx25l51245g-qspi-x4-dual_stacked,#NAME?,mx25l51245g,qspi,512,x4-dual_stacked,,Macronix,,1,,mx25l
771,0,mx25l51245g-qspi-x8-dual_parallel,#NAME?,mx25l51245g,qspi,512,x8-dual_parallel,,Macronix,,1,,mx25l
772,0,mx25l51245g-qspi-x2-single,#NAME?,mx25l51245g,qspi,512,x2-single,,Macronix,,1,,mx25l
773,0,mx25l51245g-qspi-x2-dual_stacked,#NAME?,mx25l51245g,qspi,512,x2-dual_stacked,,Macronix,,1,,mx25l
774,0,mx25l51245g-qspi-x1-single,#NAME?,mx25l51245g,qspi,512,x1-single,,Macronix,,1,,mx25l
775,0,mx25l51245g-qspi-x1-dual_stacked,#NAME?,mx25l51245g,qspi,512,x1-dual_stacked,,Macronix,,1,,mx25l
776,0,s25fl064l-qspi-x4-single,#NAME?,s25fl064l,qspi,64,x4-single,,Spansion,,1,,s25flxxxl
777,0,s25fl064l-qspi-x4-dual_stacked,#NAME?,s25fl064l,qspi,64,x4-dual_stacked,,Spansion,,1,,s25flxxxl
778,0,s25fl064l-qspi-x8-dual_parallel,#NAME?,s25fl064l,qspi,64,x8-dual_parallel,,Spansion,,1,,s25flxxxl
779,0,s25fl064l-qspi-x2-single,#NAME?,s25fl064l,qspi,64,x2-single,,Spansion,,1,,s25flxxxl
780,0,s25fl064l-qspi-x2-dual_stacked,#NAME?,s25fl064l,qspi,64,x2-dual_stacked,,Spansion,,1,,s25flxxxl
781,0,s25fl064l-qspi-x1-single,#NAME?,s25fl064l,qspi,64,x1-single,,Spansion,,1,,s25flxxxl
782,0,s25fl064l-qspi-x1-dual_stacked,#NAME?,s25fl064l,qspi,64,x1-dual_stacked,,Spansion,,1,,s25flxxxl
783,0,mt29f16g08ab-nand-x8,-,mt29f16g08ab,nand,16384,x8,,Micron,,1,,mt29f
784,0,s25fl256l-qspi-x4-single,#NAME?,s25fl256l,qspi,256,x4-single,,Spansion,,1,,s25flxxxl
785,0,s25fl256l-qspi-x4-dual_stacked,#NAME?,s25fl256l,qspi,256,x4-dual_stacked,,Spansion,,1,,s25flxxxl
786,0,s25fl256l-qspi-x8-dual_parallel,#NAME?,s25fl256l,qspi,256,x8-dual_parallel,,Spansion,,1,,s25flxxxl
787,0,s25fl256l-qspi-x2-single,#NAME?,s25fl256l,qspi,256,x2-single,,Spansion,,1,,s25flxxxl
788,0,s25fl256l-qspi-x2-dual_stacked,#NAME?,s25fl256l,qspi,256,x2-dual_stacked,,Spansion,,1,,s25flxxxl
789,0,s25fl256l-qspi-x1-single,#NAME?,s25fl256l,qspi,256,x1-single,,Spansion,,1,,s25flxxxl
790,0,s25fl256l-qspi-x1-dual_stacked,#NAME?,s25fl256l,qspi,256,x1-dual_stacked,,Spansion,,1,,s25flxxxl
791,0,cfgmem-qspi-x4-single,#NAME?,cfgmem,qspi,2048,x4-single,, ,,1,, 
792,0,cfgmem-qspi-x4-dual_stacked,#NAME?,cfgmem,qspi,2048,x4-dual_stacked,, ,,1,, 
793,0,cfgmem-qspi-x8-dual_parallel,#NAME?,cfgmem,qspi,2048,x8-dual_parallel,, ,,1,, 
794,0,cfgmem-qspi-x2-single,#NAME?,cfgmem,qspi,2048,x2-single,, ,,1,, 
795,0,cfgmem-qspi-x2-dual_stacked,#NAME?,cfgmem,qspi,2048,x2-dual_stacked,, ,,1,, 
796,0,cfgmem-qspi-x1-single,#NAME?,cfgmem,qspi,2048,x1-single,, ,,1,, 
797,0,cfgmem-qspi-x1-dual_stacked,#NAME?,cfgmem,qspi,2048,x1-dual_stacked,, ,,1,, 
799,0,is25wp512m-spi-x1_x2_x4,#NAME?,is25wp512m,spi,512,x1_x2_x4,,ISSI,,1,,is25wp
800,0,is25wp512m-spi-x1_x2_x4_x8,#NAME?,is25wp512m,spi,512,x1_x2_x4_x8,,ISSI,,2,,is25wp
801,0,is25lp512m-spi-x1_x2_x4,#NAME?,is25lp512m,spi,512,x1_x2_x4,,ISSI,,1,,is25lp
802,0,is25lp512m-spi-x1_x2_x4_x8,#NAME?,is25lp512m,spi,512,x1_x2_x4_x8,,ISSI,,2,,is25lp
803,0,mx29gl128f-bpi-x8,#NAME?,mx29gl128f,bpi,128,x8,"""23:13""",Macronix,,1,,mx29gl
804,0,mx29gl128f-bpi-x16,#NAME?,mx29gl128f,bpi,128,x16,"""22:13""",Macronix,,1,,mx29gl
805,1,nand-x8-single,#NAME?,nand,nand,0,x8-single,,,,1,,
806,1,nand-x8-dual,#NAME?,nand,nand,0,x8-dual,,,,1,,
807,0,mt29f2g08ab-nand-x8-single,#NAME?,mt29f2g08ab,nand,2048,x8-single,,Micron,,1,,mt29f
808,0,mt29f2g08ab-nand-x8-dual,#NAME?,mt29f2g08ab,nand,2048,x8-dual,,Micron,,1,,mt29f
809,0,s34ml02g1-nand-x8-single,#NAME?,s34ml02g1,nand,2048,x8-single,,Spansion,,1,,s34ml
810,0,s34ml02g1-nand-x8-dual,#NAME?,s34ml02g1,nand,2048,x8-dual,,Spansion,,1,,s34ml
811,0,s34ml01g1-nand-x8-single,#NAME?,s34ml01g1,nand,1024,x8-single,,Spansion,,1,,s34ml
812,0,s34ml01g1-nand-x8-dual,#NAME?,s34ml01g1,nand,1024,x8-dual,,Spansion,,1,,s34ml
813,0,mt29f8g08ab-nand-x8-single,#NAME?,mt29f8g08ab,nand,8192,x8-single,,Micron,,1,,mt29f
814,0,mt29f8g08ab-nand-x8-dual,#NAME?,mt29f8g08ab,nand,8192,x8-dual,,Micron,,1,,mt29f
815,0,mt29f64g08ae-nand-x8-single,#NAME?,mt29f64g08ae,nand,65536,x8-single,,Micron,,1,,mt29f
816,0,mt29f64g08ae-nand-x8-dual,#NAME?,mt29f64g08ae,nand,65536,x8-dual,,Micron,,1,,mt29f
817,0,mt29f32g08ae-nand-x8-single,#NAME?,mt29f32g08ae,nand,32768,x8-single,,Micron,,1,,mt29f
818,0,mt29f32g08ae-nand-x8-dual,#NAME?,mt29f32g08ae,nand,32768,x8-dual,,Micron,,1,,mt29f
819,0,mt29f16g08ab-nand-x8-single,#NAME?,mt29f16g08ab,nand,16384,x8-single,,Micron,,1,,mt29f
820,0,mt29f16g08ab-nand-x8-dual,#NAME?,mt29f16g08ab,nand,16384,x8-dual,,Micron,,1,,mt29f
821,0,cfgmem-ospi-x8-single,#NULL!,cfgmem,ospi,2048,x8-single,, ,,1,, 
822,0,cfgmem-ospi-x8-dual_stacked,#NULL!,cfgmem,ospi,2048,x8-dual_stacked,, ,,1,, 
830,0,w25h02jv-qspi-x4-single,#NAME?,w25h02jv,qspi,2048,x4-single,,Winbond,,1,,w25h
831,0,w25h02jv-qspi-x4-dual_stacked,#NAME?,w25h02jv,qspi,2048,x4-dual_stacked,,Winbond,,1,,w25h
832,0,w25h02jv-qspi-x8-dual_parallel,#NAME?,w25h02jv,qspi,2048,x8-dual_parallel,,Winbond,,1,,w25h
833,0,w25h02jv-qspi-x2-single,#NAME?,w25h02jv,qspi,2048,x2-single,,Winbond,,1,,w25h
834,0,w25h02jv-qspi-x2-dual_stacked,#NAME?,w25h02jv,qspi,2048,x2-dual_stacked,,Winbond,,1,,w25h
835,0,w25h02jv-qspi-x1-single,#NAME?,w25h02jv,qspi,2048,x1-single,,Winbond,,1,,w25h
836,0,w25h02jv-qspi-x1-dual_stacked,#NAME?,w25h02jv,qspi,2048,x1-dual_stacked,,Winbond,,1,,w25h
837,0,mx25l12872f-qspi-x4-single,#NAME?,mx25l12872f,qspi,128,x4-single,,Macronix,,1,,mx25l
838,0,mx25l12872f-qspi-x4-dual_stacked,#NAME?,mx25l12872f,qspi,128,x4-dual_stacked,,Macronix,,1,,mx25l
839,0,mx25l12872f-qspi-x8-dual_parallel,#NAME?,mx25l12872f,qspi,128,x8-dual_parallel,,Macronix,,1,,mx25l
840,0,mx25l12872f-qspi-x2-single,#NAME?,mx25l12872f,qspi,128,x2-single,,Macronix,,1,,mx25l
841,0,mx25l12872f-qspi-x2-dual_stacked,#NAME?,mx25l12872f,qspi,128,x2-dual_stacked,,Macronix,,1,,mx25l
842,0,mx25l12872f-qspi-x1-single,#NAME?,mx25l12872f,qspi,128,x1-single,,Macronix,,1,,mx25l
843,0,mx25l12872f-qspi-x1-dual_stacked,#NAME?,mx25l12872f,qspi,128,x1-dual_stacked,,Macronix,,1,,mx25l
844,0,mx25l25673g-qspi-x4-single,#NAME?,mx25l25673g,qspi,256,x4-single,,Macronix,,1,,mx25l
845,0,mx25l25673g-qspi-x4-dual_stacked,#NAME?,mx25l25673g,qspi,256,x4-dual_stacked,,Macronix,,1,,mx25l
846,0,mx25l25673g-qspi-x8-dual_parallel,#NAME?,mx25l25673g,qspi,256,x8-dual_parallel,,Macronix,,1,,mx25l
847,0,mx25l25673g-qspi-x2-single,#NAME?,mx25l25673g,qspi,256,x2-single,,Macronix,,1,,mx25l
848,0,mx25l25673g-qspi-x2-dual_stacked,#NAME?,mx25l25673g,qspi,256,x2-dual_stacked,,Macronix,,1,,mx25l
849,0,mx25l25673g-qspi-x1-single,#NAME?,mx25l25673g,qspi,256,x1-single,,Macronix,,1,,mx25l
850,0,mx25l25673g-qspi-x1-dual_stacked,#NAME?,mx25l25673g,qspi,256,x1-dual_stacked,,Macronix,,1,,mx25l
851,0,mx25l51273g-qspi-x4-single,#NAME?,mx25l51273g,qspi,512,x4-single,,Macronix,,1,,mx25l
852,0,mx25l51273g-qspi-x4-dual_stacked,#NAME?,mx25l51273g,qspi,512,x4-dual_stacked,,Macronix,,1,,mx25l
853,0,mx25l51273g-qspi-x8-dual_parallel,#NAME?,mx25l51273g,qspi,512,x8-dual_parallel,,Macronix,,1,,mx25l
854,0,mx25l51273g-qspi-x2-single,#NAME?,mx25l51273g,qspi,512,x2-single,,Macronix,,1,,mx25l
855,0,mx25l51273g-qspi-x2-dual_stacked,#NAME?,mx25l51273g,qspi,512,x2-dual_stacked,,Macronix,,1,,mx25l
856,0,mx25l51273g-qspi-x1-single,#NAME?,mx25l51273g,qspi,512,x1-single,,Macronix,,1,,mx25l
857,0,mx25l51273g-qspi-x1-dual_stacked,#NAME?,mx25l51273g,qspi,512,x1-dual_stacked,,Macronix,,1,,mx25l
858,0,mx25u12872f-qspi-x4-single,#NAME?,mx25u12872f,qspi,128,x4-single,,Macronix,,1,,mx25u
859,0,mx25u12872f-qspi-x4-dual_stacked,#NAME?,mx25u12872f,qspi,128,x4-dual_stacked,,Macronix,,1,,mx25u
860,0,mx25u12872f-qspi-x8-dual_parallel,#NAME?,mx25u12872f,qspi,128,x8-dual_parallel,,Macronix,,1,,mx25u
861,0,mx25u12872f-qspi-x2-single,#NAME?,mx25u12872f,qspi,128,x2-single,,Macronix,,1,,mx25u
862,0,mx25u12872f-qspi-x2-dual_stacked,#NAME?,mx25u12872f,qspi,128,x2-dual_stacked,,Macronix,,1,,mx25u
863,0,mx25u12872f-qspi-x1-single,#NAME?,mx25u12872f,qspi,128,x1-single,,Macronix,,1,,mx25u
864,0,mx25u12872f-qspi-x1-dual_stacked,#NAME?,mx25u12872f,qspi,128,x1-dual_stacked,,Macronix,,1,,mx25u
865,0,mx25u12843g-qspi-x4-single,#NAME?,mx25u12843g,qspi,128,x4-single,,Macronix,,1,,mx25u
866,0,mx25u12843g-qspi-x4-dual_stacked,#NAME?,mx25u12843g,qspi,128,x4-dual_stacked,,Macronix,,1,,mx25u
867,0,mx25u12843g-qspi-x8-dual_parallel,#NAME?,mx25u12843g,qspi,128,x8-dual_parallel,,Macronix,,1,,mx25u
868,0,mx25u12843g-qspi-x2-single,#NAME?,mx25u12843g,qspi,128,x2-single,,Macronix,,1,,mx25u
869,0,mx25u12843g-qspi-x2-dual_stacked,#NAME?,mx25u12843g,qspi,128,x2-dual_stacked,,Macronix,,1,,mx25u
870,0,mx25u12843g-qspi-x1-single,#NAME?,mx25u12843g,qspi,128,x1-single,,Macronix,,1,,mx25u
871,0,mx25u12843g-qspi-x1-dual_stacked,#NAME?,mx25u12843g,qspi,128,x1-dual_stacked,,Macronix,,1,,mx25u
872,0,mx25u25673g-qspi-x4-single,#NAME?,mx25u25673g,qspi,256,x4-single,,Macronix,,1,,mx25u
873,0,mx25u25673g-qspi-x4-dual_stacked,#NAME?,mx25u25673g,qspi,256,x4-dual_stacked,,Macronix,,1,,mx25u
874,0,mx25u25673g-qspi-x8-dual_parallel,#NAME?,mx25u25673g,qspi,256,x8-dual_parallel,,Macronix,,1,,mx25u
875,0,mx25u25673g-qspi-x2-single,#NAME?,mx25u25673g,qspi,256,x2-single,,Macronix,,1,,mx25u
876,0,mx25u25673g-qspi-x2-dual_stacked,#NAME?,mx25u25673g,qspi,256,x2-dual_stacked,,Macronix,,1,,mx25u
877,0,mx25u25673g-qspi-x1-single,#NAME?,mx25u25673g,qspi,256,x1-single,,Macronix,,1,,mx25u
878,0,mx25u25673g-qspi-x1-dual_stacked,#NAME?,mx25u25673g,qspi,256,x1-dual_stacked,,Macronix,,1,,mx25u
879,0,mx25u25643g-qspi-x4-single,#NAME?,mx25u25643g,qspi,256,x4-single,,Macronix,,1,,mx25u
880,0,mx25u25643g-qspi-x4-dual_stacked,#NAME?,mx25u25643g,qspi,256,x4-dual_stacked,,Macronix,,1,,mx25u
881,0,mx25u25643g-qspi-x8-dual_parallel,#NAME?,mx25u25643g,qspi,256,x8-dual_parallel,,Macronix,,1,,mx25u
882,0,mx25u25643g-qspi-x2-single,#NAME?,mx25u25643g,qspi,256,x2-single,,Macronix,,1,,mx25u
883,0,mx25u25643g-qspi-x2-dual_stacked,#NAME?,mx25u25643g,qspi,256,x2-dual_stacked,,Macronix,,1,,mx25u
884,0,mx25u25643g-qspi-x1-single,#NAME?,mx25u25643g,qspi,256,x1-single,,Macronix,,1,,mx25u
885,0,mx25u25643g-qspi-x1-dual_stacked,#NAME?,mx25u25643g,qspi,256,x1-dual_stacked,,Macronix,,1,,mx25u
886,0,mx25l12872f-spi-x1_x2_x4,#NAME?,mx25l12872f,spi,128,x1_x2_x4,,Macronix,,1,mx25l12833f-mx25l12835f-mx25l12845g-spi-x1_x2_x4,mx25l
887,0,mx25l12872f-spi-x1_x2_x4_x8,#NAME?,mx25l12872f,spi,128,x1_x2_x4_x8,,Macronix,,2,mx25l12833f-mx25l12835f-mx25l12845g-spi-x1_x2_x4_x8,mx25l
888,0,mx25l25673g-spi-x1_x2_x4,#NAME?,mx25l25673g,spi,256,x1_x2_x4,,Macronix,,1,mx25l25635f-mx25l25645g-spi-x1_x2_x4,mx25l
889,0,mx25l25673g-spi-x1_x2_x4_x8,#NAME?,mx25l25673g,spi,256,x1_x2_x4_x8,,Macronix,,2,mx25l25635f-mx25l25645g-spi-x1_x2_x4_x8,mx25l
890,0,mx25l51273g-spi-x1_x2_x4,#NAME?,mx25l51273g,spi,512,x1_x2_x4,,Macronix,,1,mx25l51245g-mx66l51235f-spi-x1_x2_x4,mx25l
891,0,mx25l51273g-spi-x1_x2_x4_x8,#NAME?,mx25l51273g,spi,512,x1_x2_x4_x8,,Macronix,,2,mx25l51245g-mx66l51235f-spi-x1_x2_x4_x8,mx25l
892,0,mx25u12872f-spi-x1_x2_x4,#NAME?,mx25u12872f,spi,128,x1_x2_x4,,Macronix,,1,mx25u12832f-mx25u12835f-mx25u12843g-spi-x1_x2_x4,mx25u
893,0,mx25u12872f-spi-x1_x2_x4_x8,#NAME?,mx25u12872f,spi,128,x1_x2_x4_x8,,Macronix,,2,mx25u12832f-mx25u12835f-mx25u12843g-spi-x1_x2_x4_x8,mx25u
896,0,mx25u25673g-spi-x1_x2_x4,#NAME?,mx25u25673g,spi,256,x1_x2_x4,,Macronix,,1,mx25u25635f-mx25u25643g-mx25u25645g-spi-x1_x2_x4,mx25u
897,0,mx25u25673g-spi-x1_x2_x4_x8,#NAME?,mx25u25673g,spi,256,x1_x2_x4_x8,,Macronix,,2,mx25u25635f-mx25u25643g-mx25u25645g-spi-x1_x2_x4_x8,mx25u
902,0,mx25u8035f-spi-x1_x2_x4,#NAME?,mx25u8035f,spi,8,x1_x2_x4,,Macronix,,1,mx25u8033e-spi-x1_x2_x4,mx25u
903,0,mx25u8035f-spi-x1_x2_x4_x8,#NAME?,mx25u8035f,spi,8,x1_x2_x4_x8,,Macronix,,2,mx25u8033e-spi-x1_x2_x4_x8,mx25lu
904,0,mx25u6472f-spi-x1_x2_x4,#NAME?,mx25u6472f,spi,64,x1_x2_x4,,Macronix,,1,mx25u6435f-mx25u6432f-spi-x1_x2_x4,mx25u
905,0,mx25u6472f-spi-x1_x2_x4_x8,#NAME?,mx25u6472f,spi,64,x1_x2_x4_x8,,Macronix,,2,mx25u6435f-mx25u6432f-spi-x1_x2_x4_x8,mx25u
906,0,mx25u6472f-qspi-x4-single,#NAME?,mx25u6472f,qspi,64,x4-single,,Macronix,,1,,mx25u
907,0,mx25u6472f-qspi-x4-dual_stacked,#NAME?,mx25u6472f,qspi,64,x4-dual_stacked,,Macronix,,1,,mx25u
908,0,mx25u6472f-qspi-x8-dual_parallel,#NAME?,mx25u6472f,qspi,64,x8-dual_parallel,,Macronix,,1,,mx25u
909,0,mx25u6472f-qspi-x2-single,#NAME?,mx25u6472f,qspi,64,x2-single,,Macronix,,1,,mx25u
910,0,mx25u6472f-qspi-x2-dual_stacked,#NAME?,mx25u6472f,qspi,64,x2-dual_stacked,,Macronix,,1,,mx25u
911,0,mx25u6472f-qspi-x1-single,#NAME?,mx25u6472f,qspi,64,x1-single,,Macronix,,1,,mx25u
912,0,mx25u6472f-qspi-x1-dual_stacked,#NAME?,mx25u6472f,qspi,64,x1-dual_stacked,,Macronix,,1,,mx25u
914,0,mx25u8035f-qspi-x4-single,#NAME?,mx25u8035f,qspi,8,x4-single,,Macronix,,1,,mx25u
915,0,mx25u8035f-qspi-x4-dual_stacked,#NAME?,mx25u8035f,qspi,8,x4-dual_stacked,,Macronix,,1,,mx25u
916,0,mx25u8035f-qspi-x8-dual_parallel,#NAME?,mx25u8035f,qspi,8,x8-dual_parallel,,Macronix,,1,,mx25u
917,0,mx25u8035f-qspi-x2-single,#NAME?,mx25u8035f,qspi,8,x2-single,,Macronix,,1,,mx25u
918,0,mx25u8035f-qspi-x2-dual_stacked,#NAME?,mx25u8035f,qspi,8,x2-dual_stacked,,Macronix,,1,,mx25u
919,0,mx25u8035f-qspi-x1-single,#NAME?,mx25u8035f,qspi,8,x1-single,,Macronix,,1,,mx25u
920,0,mx25u8035f-qspi-x1-dual_stacked,#NAME?,mx25u8035f,qspi,8,x1-dual_stacked,,Macronix,,1,,mx25u
921,0,mx25l12833f-qspi-x4-single,#NAME?,mx25l12833f,qspi,128,x4-single,,Macronix,,1,,mx25l
922,0,mx25l12833f-qspi-x4-dual_stacked,#NAME?,mx25l12833f,qspi,128,x4-dual_stacked,,Macronix,,1,,mx25l
923,0,mx25l12833f-qspi-x8-dual_parallel,#NAME?,mx25l12833f,qspi,128,x8-dual_parallel,,Macronix,,1,,mx25l
924,0,mx25l12833f-qspi-x2-single,#NAME?,mx25l12833f,qspi,128,x2-single,,Macronix,,1,,mx25l
925,0,mx25l12833f-qspi-x2-dual_stacked,#NAME?,mx25l12833f,qspi,128,x2-dual_stacked,,Macronix,,1,,mx25l
926,0,mx25l12833f-qspi-x1-single,#NAME?,mx25l12833f,qspi,128,x1-single,,Macronix,,1,,mx25l
927,0,mx25l12833f-qspi-x1-dual_stacked,#NAME?,mx25l12833f,qspi,128,x1-dual_stacked,,Macronix,,1,,mx25l
928,0,is25lp01g-qspi-x4-single,#NAME?,is25lp01g,qspi,1024,x4-single,,ISSI,,1,,is25l
929,0,is25lp01g-qspi-x4-dual_stacked,#NAME?,is25lp01g,qspi,1024,x4-dual_stacked,,ISSI,,1,,is25l
930,0,is25lp01g-qspi-x8-dual_parallel,#NAME?,is25lp01g,qspi,1024,x8-dual_parallel,,ISSI,,1,,is25l
931,0,is25lp01g-qspi-x2-single,#NAME?,is25lp01g,qspi,1024,x2-single,,ISSI,,1,,is25l
932,0,is25lp01g-qspi-x2-dual_stacked,#NAME?,is25lp01g,qspi,1024,x2-dual_stacked,,ISSI,,1,,is25l
933,0,is25lp01g-qspi-x1-single,#NAME?,is25lp01g,qspi,1024,x1-single,,ISSI,,1,,is25l
934,0,is25lp01g-qspi-x1-dual_stacked,#NAME?,is25lp01g,qspi,1024,x1-dual_stacked,,ISSI,,1,,is25l
935,0,is25wp01g-qspi-x4-single,#NAME?,is25wp01g,qspi,1024,x4-single,,ISSI,,1,,is25w
936,0,is25wp01g-qspi-x4-dual_stacked,#NAME?,is25wp01g,qspi,1024,x4-dual_stacked,,ISSI,,1,,is25w
937,0,is25wp01g-qspi-x8-dual_parallel,#NAME?,is25wp01g,qspi,1024,x8-dual_parallel,,ISSI,,1,,is25w
938,0,is25wp01g-qspi-x2-single,#NAME?,is25wp01g,qspi,1024,x2-single,,ISSI,,1,,is25w
939,0,is25wp01g-qspi-x2-dual_stacked,#NAME?,is25wp01g,qspi,1024,x2-dual_stacked,,ISSI,,1,,is25w
940,0,is25wp01g-qspi-x1-single,#NAME?,is25wp01g,qspi,1024,x1-single,,ISSI,,1,,is25w
941,0,is25wp01g-qspi-x1-dual_stacked,#NAME?,is25wp01g,qspi,1024,x1-dual_stacked,,ISSI,,1,,is25w
942,0,is25wp01g-spi-x1_x2_x4,#NAME?,is25wp01g,spi,1024,x1_x2_x4,,ISSI,,1,,is25w
943,0,is25wp01g-spi-x1_x2_x4_x8,#NAME?,is25wp01g,spi,1024,x1_x2_x4_x8,,ISSI,,2,,is25w
944,0,is25lp01g-spi-x1_x2_x4,#NAME?,is25lp01g,spi,1024,x1_x2_x4,,ISSI,,1,,is25l
945,0,is25lp01g-spi-x1_x2_x4_x8,#NAME?,is25lp01g,spi,1024,x1_x2_x4_x8,,ISSI,,2,,is25l
946,0,mx25l3273f-qspi-x4-single,#NAME?,mx25l3273f,qspi,32,x4-single,,Macronix,,1,,mx25l
947,0,mx25l3273f-qspi-x4-dual_stacked,#NAME?,mx25l3273f,qspi,32,x4-dual_stacked,,Macronix,,1,,mx25l
948,0,mx25l3273f-qspi-x8-dual_parallel,#NAME?,mx25l3273f,qspi,32,x8-dual_parallel,,Macronix,,1,,mx25l
949,0,mx25l3273f-qspi-x2-single,#NAME?,mx25l3273f,qspi,32,x2-single,,Macronix,,1,,mx25l
950,0,mx25l3273f-qspi-x2-dual_stacked,#NAME?,mx25l3273f,qspi,32,x2-dual_stacked,,Macronix,,1,,mx25l
951,0,mx25l3273f-qspi-x1-single,#NAME?,mx25l3273f,qspi,32,x1-single,,Macronix,,1,,mx25l
952,0,mx25l3273f-qspi-x1-dual_stacked,#NAME?,mx25l3273f,qspi,32,x1-dual_stacked,,Macronix,,1,,mx25l
